,District_Name,Year,Key,Year_curr,Male_curr,Female_curr,Total_curr,Population_Density_curr,Sex_Ratio_curr,Literacy_Rate_curr,Year_lookup_curr,Year_Fut,Male_Fut,Female_Fut,Total_Fut,Population_Density_Fut,Sex_Ratio_Fut,Literacy_Rate_Fut,Year_lookup_Fut,Male_Diff,Female_Diff,Total_Diff,Population_Density_Diff,Sex_Ratio_Diff,Literacy_Rate_Diff,Year_lookup_Diff,Male_FDiff,Female_FDiff,Total_FDiff,Population_Density_FDiff,Sex_Ratio_FDiff,Literacy_Rate_FDiff,Year_lookup_FDiff
630,Solapur,1991,0,1991.0,1670516.0,1560541.0,3231057.0,217.0,934.0,56.0,2001.0,2001.0,1989623.0,1859920.0,3849543.0,258.0,935.0,71.0,2011.0,319107.0,299379.0,618486.0,41.0,1.0,15.0,10.0,31910.7,29937.9,61848.6,4.1,0.1,1.5,1.0
631,Solapur,1992,0,,1702426.7,1590478.9,3292905.6,221.1,934.1,57.5,,,,,,,,,,,,,,,,,31910.7,29937.9,61848.6,4.1,0.1,1.5,
632,Solapur,1993,0,,1734337.4,1620416.7999999998,3354754.2,225.2,934.2,59.0,,,,,,,,,,,,,,,,,31910.7,29937.9,61848.6,4.1,0.1,1.5,
633,Solapur,1994,0,,1766248.0999999999,1650354.6999999997,3416602.8000000003,229.29999999999998,934.3000000000001,60.5,,,,,,,,,,,,,,,,,31910.7,29937.9,61848.6,4.1,0.1,1.5,
634,Solapur,1995,0,,1798158.7999999998,1680292.5999999996,3478451.4000000004,233.39999999999998,934.4000000000001,62.0,,,,,,,,,,,,,,,,,31910.7,29937.9,61848.6,4.1,0.1,1.5,
635,Solapur,1996,0,,1830069.4999999998,1710230.4999999995,3540300.0000000005,237.49999999999997,934.5000000000001,63.5,,,,,,,,,,,,,,,,,31910.7,29937.9,61848.6,4.1,0.1,1.5,
636,Solapur,1997,0,,1861980.1999999997,1740168.3999999994,3602148.6000000006,241.59999999999997,934.6000000000001,65.0,,,,,,,,,,,,,,,,,31910.7,29937.9,61848.6,4.1,0.1,1.5,
637,Solapur,1998,0,,1893890.8999999997,1770106.2999999993,3663997.2000000007,245.69999999999996,934.7000000000002,66.5,,,,,,,,,,,,,,,,,31910.7,29937.9,61848.6,4.1,0.1,1.5,
638,Solapur,1999,0,,1925801.5999999996,1800044.1999999993,3725845.8000000007,249.79999999999995,934.8000000000002,68.0,,,,,,,,,,,,,,,,,31910.7,29937.9,61848.6,4.1,0.1,1.5,
639,Solapur,2000,0,,1957712.2999999996,1829982.0999999992,3787694.400000001,253.89999999999995,934.9000000000002,69.5,,,,,,,,,,,,,,,,,31910.7,29937.9,61848.6,4.1,0.1,1.5,
640,Solapur,2001,0,2001.0,1989622.9999999995,1859919.999999999,3849543.000000001,257.99999999999994,935.0000000000002,71.0,2011.0,2011.0,2227852.0,2089904.0,4317756.0,290.0,938.0,77.0,2021.0,238229.0,229984.0,468213.0,32.0,3.0,6.0,10.0,23822.9,22998.4,46821.3,3.2,0.3,0.6,1.0
641,Solapur,2002,0,,2013445.8999999994,1882918.399999999,3896364.3000000007,261.19999999999993,935.3000000000002,71.6,,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
642,Solapur,2003,0,,2037268.7999999993,1905916.7999999989,3943185.6000000006,264.3999999999999,935.6000000000001,72.19999999999999,,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
643,Solapur,2004,0,,2061091.6999999993,1928915.1999999988,3990006.9000000004,267.5999999999999,935.9000000000001,72.79999999999998,,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
644,Solapur,2005,0,,2084914.5999999992,1951913.5999999987,4036828.2,270.7999999999999,936.2,73.39999999999998,,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
645,Solapur,2006,0,,2108737.499999999,1974911.9999999986,4083649.5,273.9999999999999,936.5,73.99999999999997,,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
646,Solapur,2007,0,,2132560.399999999,1997910.3999999985,4130470.8,277.1999999999999,936.8,74.59999999999997,,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
647,Solapur,2008,0,,2156383.299999999,2020908.7999999984,4177292.0999999996,280.39999999999986,937.0999999999999,75.19999999999996,,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
648,Solapur,2009,0,,2180206.199999999,2043907.1999999983,4224113.399999999,283.59999999999985,937.3999999999999,75.79999999999995,,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
649,Solapur,2010,0,,2204029.0999999987,2066905.5999999982,4270934.699999999,286.79999999999984,937.6999999999998,76.39999999999995,,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
650,Solapur,2011,0,2011.0,2227851.9999999986,2089903.9999999981,4317755.999999999,289.99999999999983,937.9999999999998,76.99999999999994,2021.0,,,,,,,,,,,,,,,,23822.9,22998.4,46821.3,3.2,0.3,0.6,
651,Thane,1991,0,1991.0,2792874.0,2456252.0,5249126.0,549.0,879.0,70.0,2001.0,2001.0,4377747.0,3754102.0,8131849.0,851.0,858.0,81.0,2011.0,1584873.0,1297850.0,2882723.0,302.0,-21.0,11.0,10.0,158487.3,129785.0,288272.3,30.2,-2.1,1.1,1.0
652,Thane,1992,0,,2951361.3,2586037.0,5537398.3,579.2,876.9,71.1,,,,,,,,,,,,,,,,,158487.3,129785.0,288272.3,30.2,-2.1,1.1,
653,Thane,1993,0,,3109848.5999999996,2715822.0,5825670.6,609.4000000000001,874.8,72.19999999999999,,,,,,,,,,,,,,,,,158487.3,129785.0,288272.3,30.2,-2.1,1.1,
654,Thane,1994,0,,3268335.8999999994,2845607.0,6113942.899999999,639.6000000000001,872.6999999999999,73.29999999999998,,,,,,,,,,,,,,,,,158487.3,129785.0,288272.3,30.2,-2.1,1.1,
655,Thane,1995,0,,3426823.1999999993,2975392.0,6402215.199999999,669.8000000000002,870.5999999999999,74.39999999999998,,,,,,,,,,,,,,,,,158487.3,129785.0,288272.3,30.2,-2.1,1.1,
656,Thane,1996,0,,3585310.499999999,3105177.0,6690487.499999999,700.0000000000002,868.4999999999999,75.49999999999997,,,,,,,,,,,,,,,,,158487.3,129785.0,288272.3,30.2,-2.1,1.1,
657,Thane,1997,0,,3743797.799999999,3234962.0,6978759.799999999,730.2000000000003,866.3999999999999,76.59999999999997,,,,,,,,,,,,,,,,,158487.3,129785.0,288272.3,30.2,-2.1,1.1,
658,Thane,1998,0,,3902285.0999999987,3364747.0,7267032.099999999,760.4000000000003,864.2999999999998,77.69999999999996,,,,,,,,,,,,,,,,,158487.3,129785.0,288272.3,30.2,-2.1,1.1,
659,Thane,1999,0,,4060772.3999999985,3494532.0,7555304.3999999985,790.6000000000004,862.1999999999998,78.79999999999995,,,,,,,,,,,,,,,,,158487.3,129785.0,288272.3,30.2,-2.1,1.1,
660,Thane,2000,0,,4219259.699999998,3624317.0,7843576.699999998,820.8000000000004,860.0999999999998,79.89999999999995,,,,,,,,,,,,,,,,,158487.3,129785.0,288272.3,30.2,-2.1,1.1,
661,Thane,2001,0,2001.0,4377746.999999998,3754102.0,8131848.999999998,851.0000000000005,857.9999999999998,80.99999999999994,2011.0,2011.0,5865078.0,5195070.0,11060148.0,1157.0,886.0,85.0,2021.0,1487331.0,1440968.0,2928299.0,306.0,28.0,4.0,10.0,148733.1,144096.8,292829.9,30.6,2.8,0.4,1.0
662,Thane,2002,0,,4526480.099999998,3898198.8,8424678.899999999,881.6000000000005,860.7999999999997,81.39999999999995,,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
663,Thane,2003,0,,4675213.199999997,4042295.5999999996,8717508.799999999,912.2000000000005,863.5999999999997,81.79999999999995,,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
664,Thane,2004,0,,4823946.299999997,4186392.3999999994,9010338.7,942.8000000000005,866.3999999999996,82.19999999999996,,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
665,Thane,2005,0,,4972679.399999997,4330489.199999999,9303168.6,973.4000000000005,869.1999999999996,82.59999999999997,,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
666,Thane,2006,0,,5121412.499999996,4474585.999999999,9595998.5,1004.0000000000006,871.9999999999995,82.99999999999997,,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
667,Thane,2007,0,,5270145.599999996,4618682.799999999,9888828.4,1034.6000000000006,874.7999999999995,83.39999999999998,,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
668,Thane,2008,0,,5418878.6999999955,4762779.599999999,10181658.3,1065.2000000000005,877.5999999999995,83.79999999999998,,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
669,Thane,2009,0,,5567611.799999995,4906876.3999999985,10474488.200000001,1095.8000000000004,880.3999999999994,84.19999999999999,,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
670,Thane,2010,0,,5716344.899999995,5050973.199999998,10767318.100000001,1126.4000000000003,883.1999999999994,84.6,,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
671,Thane,2011,0,2011.0,5865077.999999994,5195069.999999998,11060148.000000002,1157.0000000000002,885.9999999999993,85.0,2021.0,,,,,,,,,,,,,,,,148733.1,144096.8,292829.9,30.6,2.8,0.4,
672,Wardha,1991,0,1991.0,550370.0,516987.0,1067357.0,169.0,939.0,70.0,2001.0,2001.0,638990.0,597746.0,1236736.0,196.0,935.0,80.0,2011.0,88620.0,80759.0,169379.0,27.0,-4.0,10.0,10.0,8862.0,8075.9,16937.9,2.7,-0.4,1.0,1.0
673,Wardha,1992,0,,559232.0,525062.9,1084294.9,171.7,938.6,71.0,,,,,,,,,,,,,,,,,8862.0,8075.9,16937.9,2.7,-0.4,1.0,
674,Wardha,1993,0,,568094.0,533138.8,1101232.7999999998,174.39999999999998,938.2,72.0,,,,,,,,,,,,,,,,,8862.0,8075.9,16937.9,2.7,-0.4,1.0,
675,Wardha,1994,0,,576956.0,541214.7000000001,1118170.6999999997,177.09999999999997,937.8000000000001,73.0,,,,,,,,,,,,,,,,,8862.0,8075.9,16937.9,2.7,-0.4,1.0,
676,Wardha,1995,0,,585818.0,549290.6000000001,1135108.5999999996,179.79999999999995,937.4000000000001,74.0,,,,,,,,,,,,,,,,,8862.0,8075.9,16937.9,2.7,-0.4,1.0,
677,Wardha,1996,0,,594680.0,557366.5000000001,1152046.4999999995,182.49999999999994,937.0000000000001,75.0,,,,,,,,,,,,,,,,,8862.0,8075.9,16937.9,2.7,-0.4,1.0,
678,Wardha,1997,0,,603542.0,565442.4000000001,1168984.3999999994,185.19999999999993,936.6000000000001,76.0,,,,,,,,,,,,,,,,,8862.0,8075.9,16937.9,2.7,-0.4,1.0,
679,Wardha,1998,0,,612404.0,573518.3000000002,1185922.2999999993,187.89999999999992,936.2000000000002,77.0,,,,,,,,,,,,,,,,,8862.0,8075.9,16937.9,2.7,-0.4,1.0,
680,Wardha,1999,0,,621266.0,581594.2000000002,1202860.1999999993,190.5999999999999,935.8000000000002,78.0,,,,,,,,,,,,,,,,,8862.0,8075.9,16937.9,2.7,-0.4,1.0,
681,Wardha,2000,0,,630128.0,589670.1000000002,1219798.0999999992,193.2999999999999,935.4000000000002,79.0,,,,,,,,,,,,,,,,,8862.0,8075.9,16937.9,2.7,-0.4,1.0,
682,Wardha,2001,0,2001.0,638990.0,597746.0000000002,1236735.999999999,195.9999999999999,935.0000000000002,80.0,2011.0,2011.0,668385.0,632389.0,1300774.0,206.0,946.0,87.0,2021.0,29395.0,34643.0,64038.0,10.0,11.0,7.0,10.0,2939.5,3464.3,6403.8,1.0,1.1,0.7,1.0
683,Wardha,2002,0,,641929.5,601210.3000000003,1243139.799999999,196.9999999999999,936.1000000000003,80.7,,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
684,Wardha,2003,0,,644869.0,604674.6000000003,1249543.5999999992,197.9999999999999,937.2000000000003,81.4,,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
685,Wardha,2004,0,,647808.5,608138.9000000004,1255947.3999999992,198.9999999999999,938.3000000000003,82.10000000000001,,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
686,Wardha,2005,0,,650748.0,611603.2000000004,1262351.1999999993,199.9999999999999,939.4000000000003,82.80000000000001,,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
687,Wardha,2006,0,,653687.5,615067.5000000005,1268754.9999999993,200.9999999999999,940.5000000000003,83.50000000000001,,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
688,Wardha,2007,0,,656627.0,618531.8000000005,1275158.7999999993,201.9999999999999,941.6000000000004,84.20000000000002,,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
689,Wardha,2008,0,,659566.5,621996.1000000006,1281562.5999999994,202.9999999999999,942.7000000000004,84.90000000000002,,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
690,Wardha,2009,0,,662506.0,625460.4000000006,1287966.3999999994,203.9999999999999,943.8000000000004,85.60000000000002,,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
691,Wardha,2010,0,,665445.5,628924.7000000007,1294370.1999999995,204.9999999999999,944.9000000000004,86.30000000000003,,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
692,Wardha,2011,0,2011.0,668385.0,632389.0000000007,1300773.9999999995,205.9999999999999,946.0000000000005,87.00000000000003,2021.0,,,,,,,,,,,,,,,,2939.5,3464.3,6403.8,1.0,1.1,0.7,
693,Washim,1991,0,1991.0,1142148.0,1072123.0,2214271.0,390.0,939.0,66.0,2001.0,2001.0,526094.0,494122.0,1020216.0,208.0,939.0,73.0,2011.0,-616054.0,-578001.0,-1194055.0,-182.0,0.0,7.0,10.0,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,1.0
694,Washim,1992,0,,1080542.6,1014322.9,2094865.5,371.8,939.0,66.7,,,,,,,,,,,,,,,,,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,
695,Washim,1993,0,,1018937.2000000001,956522.8,1975460.0,353.6,939.0,67.4,,,,,,,,,,,,,,,,,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,
696,Washim,1994,0,,957331.8,898722.7000000001,1856054.5,335.40000000000003,939.0,68.10000000000001,,,,,,,,,,,,,,,,,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,
697,Washim,1995,0,,895726.4,840922.6000000001,1736649.0,317.20000000000005,939.0,68.80000000000001,,,,,,,,,,,,,,,,,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,
698,Washim,1996,0,,834121.0,783122.5000000001,1617243.5,299.00000000000006,939.0,69.50000000000001,,,,,,,,,,,,,,,,,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,
699,Washim,1997,0,,772515.6,725322.4000000001,1497838.0,280.80000000000007,939.0,70.20000000000002,,,,,,,,,,,,,,,,,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,
700,Washim,1998,0,,710910.2,667522.3000000002,1378432.5,262.6000000000001,939.0,70.90000000000002,,,,,,,,,,,,,,,,,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,
701,Washim,1999,0,,649304.7999999999,609722.2000000002,1259027.0,244.4000000000001,939.0,71.60000000000002,,,,,,,,,,,,,,,,,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,
702,Washim,2000,0,,587699.3999999999,551922.1000000002,1139621.5,226.2000000000001,939.0,72.30000000000003,,,,,,,,,,,,,,,,,-61605.4,-57800.1,-119405.5,-18.2,0.0,0.7,
703,Washim,2001,0,2001.0,526093.9999999999,494122.00000000023,1020216.0,208.0000000000001,939.0,73.00000000000003,2011.0,2011.0,620302.0,576858.0,1197160.0,244.0,930.0,83.0,2021.0,94208.0,82736.0,176944.0,36.0,-9.0,10.0,10.0,9420.8,8273.6,17694.4,3.6,-0.9,1.0,1.0
704,Washim,2002,0,,535514.7999999999,502395.6000000002,1037910.4,211.6000000000001,938.1,74.00000000000003,,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
705,Washim,2003,0,,544935.6,510669.2000000002,1055604.8,215.2000000000001,937.2,75.00000000000003,,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
706,Washim,2004,0,,554356.4,518942.80000000016,1073299.2,218.8000000000001,936.3000000000001,76.00000000000003,,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
707,Washim,2005,0,,563777.2000000001,527216.4000000001,1090993.5999999999,222.4000000000001,935.4000000000001,77.00000000000003,,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
708,Washim,2006,0,,573198.0000000001,535490.0000000001,1108687.9999999998,226.00000000000009,934.5000000000001,78.00000000000003,,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
709,Washim,2007,0,,582618.8000000002,543763.6000000001,1126382.3999999997,229.60000000000008,933.6000000000001,79.00000000000003,,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
710,Washim,2008,0,,592039.6000000002,552037.2000000001,1144076.7999999996,233.20000000000007,932.7000000000002,80.00000000000003,,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
711,Washim,2009,0,,601460.4000000003,560310.8,1161771.1999999995,236.80000000000007,931.8000000000002,81.00000000000003,,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
712,Washim,2010,0,,610881.2000000003,568584.4,1179465.5999999994,240.40000000000006,930.9000000000002,82.00000000000003,,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
713,Washim,2011,0,2011.0,620302.0000000003,576858.0,1197159.9999999993,244.00000000000006,930.0000000000002,83.00000000000003,2021.0,,,,,,,,,,,,,,,,9420.8,8273.6,17694.4,3.6,-0.9,1.0,
714,Yavatmal,1991,0,1991.0,1064422.0,1012722.0,2077144.0,153.0,951.0,58.0,2001.0,2001.0,1265681.0,1192590.0,2458271.0,181.0,942.0,74.0,2011.0,201259.0,179868.0,381127.0,28.0,-9.0,16.0,10.0,20125.9,17986.8,38112.7,2.8,-0.9,1.6,1.0
715,Yavatmal,1992,0,,1084547.9,1030708.8,2115256.7,155.8,950.1,59.6,,,,,,,,,,,,,,,,,20125.9,17986.8,38112.7,2.8,-0.9,1.6,
716,Yavatmal,1993,0,,1104673.7999999998,1048695.6,2153369.4000000004,158.60000000000002,949.2,61.2,,,,,,,,,,,,,,,,,20125.9,17986.8,38112.7,2.8,-0.9,1.6,
717,Yavatmal,1994,0,,1124799.6999999997,1066682.4000000001,2191482.1000000006,161.40000000000003,948.3000000000001,62.800000000000004,,,,,,,,,,,,,,,,,20125.9,17986.8,38112.7,2.8,-0.9,1.6,
718,Yavatmal,1995,0,,1144925.5999999996,1084669.2000000002,2229594.8000000007,164.20000000000005,947.4000000000001,64.4,,,,,,,,,,,,,,,,,20125.9,17986.8,38112.7,2.8,-0.9,1.6,
719,Yavatmal,1996,0,,1165051.4999999995,1102656.0000000002,2267707.500000001,167.00000000000006,946.5000000000001,66.0,,,,,,,,,,,,,,,,,20125.9,17986.8,38112.7,2.8,-0.9,1.6,
720,Yavatmal,1997,0,,1185177.3999999994,1120642.8000000003,2305820.200000001,169.80000000000007,945.6000000000001,67.6,,,,,,,,,,,,,,,,,20125.9,17986.8,38112.7,2.8,-0.9,1.6,
721,Yavatmal,1998,0,,1205303.2999999993,1138629.6000000003,2343932.9000000013,172.60000000000008,944.7000000000002,69.19999999999999,,,,,,,,,,,,,,,,,20125.9,17986.8,38112.7,2.8,-0.9,1.6,
722,Yavatmal,1999,0,,1225429.1999999993,1156616.4000000004,2382045.6000000015,175.4000000000001,943.8000000000002,70.79999999999998,,,,,,,,,,,,,,,,,20125.9,17986.8,38112.7,2.8,-0.9,1.6,
723,Yavatmal,2000,0,,1245555.0999999992,1174603.2000000004,2420158.3000000017,178.2000000000001,942.9000000000002,72.39999999999998,,,,,,,,,,,,,,,,,20125.9,17986.8,38112.7,2.8,-0.9,1.6,
724,Yavatmal,2001,0,2001.0,1265680.999999999,1192590.0000000005,2458271.000000002,181.0000000000001,942.0000000000002,73.99999999999997,2011.0,2011.0,1419965.0,1352383.0,2772348.0,204.0,952.0,83.0,2021.0,154284.0,159793.0,314077.0,23.0,10.0,9.0,10.0,15428.4,15979.3,31407.7,2.3,1.0,0.9,1.0
725,Yavatmal,2002,0,,1281109.399999999,1208569.3000000005,2489678.700000002,183.30000000000013,943.0000000000002,74.89999999999998,,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
726,Yavatmal,2003,0,,1296537.7999999989,1224548.6000000006,2521086.4000000022,185.60000000000014,944.0000000000002,75.79999999999998,,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
727,Yavatmal,2004,0,,1311966.1999999988,1240527.9000000006,2552494.1000000024,187.90000000000015,945.0000000000002,76.69999999999999,,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
728,Yavatmal,2005,0,,1327394.5999999987,1256507.2000000007,2583901.8000000026,190.20000000000016,946.0000000000002,77.6,,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
729,Yavatmal,2006,0,,1342822.9999999986,1272486.5000000007,2615309.500000003,192.50000000000017,947.0000000000002,78.5,,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
730,Yavatmal,2007,0,,1358251.3999999985,1288465.8000000007,2646717.200000003,194.80000000000018,948.0000000000002,79.4,,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
731,Yavatmal,2008,0,,1373679.7999999984,1304445.1000000008,2678124.900000003,197.1000000000002,949.0000000000002,80.30000000000001,,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
732,Yavatmal,2009,0,,1389108.1999999983,1320424.4000000008,2709532.6000000034,199.4000000000002,950.0000000000002,81.20000000000002,,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
733,Yavatmal,2010,0,,1404536.5999999982,1336403.700000001,2740940.3000000035,201.70000000000022,951.0000000000002,82.10000000000002,,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
734,Yavatmal,2011,0,2011.0,1419964.9999999981,1352383.000000001,2772348.0000000037,204.00000000000023,952.0000000000002,83.00000000000003,2021.0,,,,,,,,,,,,,,,,15428.4,15979.3,31407.7,2.3,1.0,0.9,
